FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTRY,SECURELVL
"10000618",CENTRAL ARIZONA CORRECTIONAL FACILITY,1401 E DIVERSION DAM RD,FLORENCE,AZ,"85132","-999",STATE,OPEN,"1273",PINAL,USA,MEDIUM
"10000978",NORTHEAST OHIO CORRECTIONAL CENTER,2240 HUBBARD RD,YOUNGSTOWN,OH,"44505","-999",MULTI,OPEN,"362",MAHONING,USA,MEDIUM
"10000984",DAYTON CORRECTIONAL INSTITUTION,4104 GERMANTOWN ST,DAYTON,OH,"45417","-999",STATE,OPEN,"863",MONTGOMERY,USA,CLOSE
"10002248",ASPC-SAFFORD,896 S COOK RD,SAFFORD,AZ,"85546","-999",STATE,OPEN,"881",GRAHAM,USA,MEDIUM
"10000598",ASPC-WINSLOW APACHE UNIT,38322 US HWY 180,ST. JOHNS,AZ,"85936","-999",STATE,OPEN,"306",APACHE,USA,MINIMUM
"10000606",ASPC-PERRYVILLE,2105 N CITRUS RD,GOODYEAR,AZ,"85395","-999",STATE,OPEN,"4038",MARICOPA,USA,CLOSE
"10001134",FCI BENNETTSVILLE,696 MUCKERMAN RD,BENNETTSVILLE,SC,"29512","-999",FEDERAL,OPEN,"1265",MARLBORO,USA,MEDIUM
"10002245",ASPC-PHOENIX,2500 E VAN BUREN ST,PHOENIX,AZ,"85008","-999",STATE,OPEN,"612",MARICOPA,USA,MAXIMUM
"10002249",ASPC-SAFFORD FT. GRANT UNIT,15500 S FORT GRANT RD,SAFFORD,AZ,"85643","-999",STATE,OPEN,"527",GRAHAM,USA,MINIMUM
"10001376",DETROIT RE-ENTRY CENTER,17600 RYAN RD,DETROIT,MI,"48212","-999",STATE,OPEN,"-999",WAYNE,USA,MEDIUM
"10003826",EARNEST C. BROOKS CORRECTIONAL FACILITY,2500 S SHERIDAN DR,MUSKEGON HEIGHTS,MI,"49444","-999",STATE,OPEN,"1218",MUSKEGON,USA,MAXIMUM
"10006944",SOUTHERN MAINE WOMEN'S RE-ENTRY CENTER,230 RIVER ROAD,WINDHAM,ME,"4062","-999",STATE,OPEN,"-999",CUMBERLAND,USA,MINIMUM
"10000172",FCI SEAGOVILLE,2113 NORTH HWY 175,SEAGOVILLE,TX,"75159","-999",FEDERAL,OPEN,"1829",DALLAS,USA,MINIMUM
"10002088",CARSON CITY CORRECTIONAL FACILITY,10274 BOYER RD,CARSON CITY,MI,"48811","9746",STATE,OPEN,"2240",MONTCALM,USA,CLOSE
"10001375",DETROIT DETENTION CENTER,17601 MOUND RD,DETROIT,MI,"48212","-999",STATE,OPEN,"-999",WAYNE,USA,NOT AVAILABLE
"10001125",FPC YANKTON,1016 DOUGLAS AVE,YANKTON,SD,"57078","-999",FEDERAL,OPEN,"487",YANKTON,USA,MINIMUM
"10000226",FCI BASTROP,1341 HIGHWAY 95 NORTH,BASTROP,TX,"78602","-999",FEDERAL,OPEN,"1213",BASTROP,USA,MINIMUM
"10002095",BOSTON PRE-RELEASE CENTER,430 CANTERBURY ST,ROSLINDALE,MA,"2131","-999",STATE,OPEN,"106",SUFFOLK,USA,MINIMUM
"10003378",RICHLAND CORRECTIONAL INSTITUTION,1001 OLIVESBURG RD,MANSFIELD,OH,"44905","-999",STATE,OPEN,"2598",RICHLAND,USA,MEDIUM
"10000099",FCI ESTILL,100 PRISON RD,ESTILL,SC,"29918","-999",FEDERAL,OPEN,"977",HAMPTON,USA,MEDIUM
"10000948",DAVID WADE CORRECTIONAL CENTER,670 BELL HILL RD,HOMER,LA,"71040","-999",STATE,OPEN,"1227",CLAIBORNE,USA,MAXIMUM
"10001362",CENTRAL MICHIGAN CORRECTIONAL FACILITY,320 N HUBBARD,ST LOUIS,MI,"48880","-999",STATE,OPEN,"2542",GRATIOT,USA,MINIMUM
"10002416",B B RAYBURN CORRECTIONAL CENTER,27268 STATE HWY 21 N,ANGIE,LA,"70426","-999",STATE,OPEN,"1313",WASHINGTON,USA,MEDIUM
"10000967",ALLEN CORRECTIONAL CENTER,3751 LAUDERDALE WOODYARD RD,KINDER,LA,"70648","-999",STATE,OPEN,"1579",ALLEN,USA,MAXIMUM
"10002084",CHIPPEWA CORRECTIONAL FACILITY,4269 W. M-80,KINCHELOE,MI,"49784","-999",STATE,OPEN,"2322",CHIPPEWA,USA,MAXIMUM
"10001484",FCI MCKEAN,6975 ROUTE 59,LEWIS RUN,PA,"16738","-999",FEDERAL,OPEN,"676",MCKEAN,USA,MEDIUM
"10006966",WARNER CREEK CORRECTIONAL FACILITY (WCCF),20654 RABBIT HILL ROAD,LAKEVIEW,OR,"97630","-999",STATE,OPEN,"-999",LAKE,USA,MINIMUM
"10003824",MUSKEGON CORRECTIONAL FACILITY,2400 S SHERIDAN DR,MUSKEGON,MI,"49442","-999",STATE,OPEN,"1297",MUSKEGON,USA,MEDIUM
"10006546",BALTIMORE PRETRIAL COMPLEX,531 EAST MADISON STREET,BALTIMORE,MD,"21202","-999",STATE,OPEN,"313",BALTIMORE (CITY),USA,NOT AVAILABLE
"10003834",MICHIGAN REFORMATORY,1342 W MAIN ST,IONIA,MI,"48846","-999",STATE,OPEN,"1193",IONIA,USA,CLOSE
"10001135",FCI BENNETTSVILLE CAMP,696 MUCKERMAN RD,BENNETTSVILLE,SC,"29512","-999",FEDERAL,OPEN,"117",MARLBORO,USA,MINIMUM
"10001435",FPC PENSACOLA,110 RABY AVE,PENSACOLA,FL,"32509","-999",FEDERAL,OPEN,"693",ESCAMBIA,USA,MINIMUM
"10001389",LAKELAND CORRECTIONAL FACILITY,141 FIRST ST,COLDWATER,MI,"49036","-999",STATE,OPEN,"1460",BRANCH,USA,MEDIUM
"10001366",MACOMB CORRECTIONAL FACILITY,34625 26 MILE RD,NEW HAVEN,MI,"48048","-999",STATE,OPEN,"1355",MACOMB,USA,MAXIMUM
"10003444",SOUTHERN OHIO CORRECTIONAL FACILITY,1724 STATE ROUTE 728,LUCASVILLE,OH,"45699","-999",STATE,OPEN,"1204",SCIOTO,USA,MAXIMUM
"10001342",MARQUETTE BRANCH PRISON,1960 US HWY 41 S,MARQUETTE,MI,"49855","-999",STATE,OPEN,"1060",MARQUETTE,USA,CLOSE
"10000277",G ROBERT COTTON CORRECTIONAL FACILITY,3500 N ELM RD,JACKSON,MI,"49201","-999",STATE,OPEN,"1796",JACKSON,USA,MAXIMUM
"10001387",GUS HARRISON CORRECTIONAL FACILITY,2727 E BEECHER ST,ADRIAN,MI,"49221","-999",STATE,OPEN,"2331",LENAWEE,USA,MAXIMUM
"10000272",IONIA CORRECTIONAL FACILITY,1576 W BLUEWATER HWY,IONIA,MI,"48846","-999",STATE,OPEN,"681",IONIA,USA,MAXIMUM
"10004034",BALTIMORE CENTRAL BOOKING AND INTAKE CENTER,300 E MADISON ST,BALTIMORE,MD,"21202","-999",STATE,OPEN,"166",BALTIMORE (CITY),USA,MAXIMUM
"10003350",TOLEDO CORRECTIONAL INSTITUTION,2001 E CENTRAL AVE,TOLEDO,OH,"43608","-999",STATE,OPEN,"481",LUCAS,USA,MAXIMUM
"10003362",TRUMBULL CORRECTIONAL INSTITUTION,5701 BURNETT RD,LEAVITTSBURG,OH,"44430","-999",STATE,OPEN,"1009",TRUMBULL,USA,CLOSE
"10003363",TRUMBULL CORRECTIONAL INSTITUTION CAMP,5701 BURNETT RD,LEAVITTSBURG,OH,"44430","-999",STATE,OPEN,"435",TRUMBULL,USA,MINIMUM
"10003432",WARREN CORRECTIONAL INSTITUTION,5787 STATE ROUTE 63,LEBANON,OH,"45036","-999",STATE,OPEN,"1267",WARREN,USA,CLOSE
"10002353",CALIFORNIA STATE PRISON-LOS ANGELES COUNTY (LAC),44750 60TH STREET WEST,LANCASTER,CA,"93536","7620",STATE,OPEN,"3418",LOS ANGELES,USA,MAXIMUM
"10002431",ROSS CORRECTIONAL INSTITUTION,16149 STATE ROUTE 104,CHILLICOTHE,OH,"45601","-999",STATE,OPEN,"2147",ROSS,USA,CLOSE
"10002570",DRUG ABUSE CORRECTIONAL CENTER,4280 N SHERMAN RD,WINNEBAGO,WI,"54985","36",STATE,OPEN,"271",WINNEBAGO,USA,MINIMUM
"10001008",FELMERS O. CHANEY CORRECTIONAL CENTER,2825 N 30TH ST,MILWAUKEE,WI,"53210","-999",STATE,OPEN,"105",MILWAUKEE,USA,MINIMUM
"10002346",CHUCKAWALLA VALLEY STATE PRISON (CVSP),19025 WILEY'S WELL ROAD,BLYTHE,CA,"92225","-999",STATE,OPEN,"2822",RIVERSIDE,USA,MEDIUM
"10002607",STURTEVANT TRANSITIONAL FACILITY,9351 RAYNE RD,STURTEVANT,WI,"53177","-999",STATE,OPEN,"149",RACINE,USA,MEDIUM
"10001000",WAUPUN CORRECTIONAL INSTITUTION,200 S MADISON ST,WAUPUN,WI,"53963","351",STATE,OPEN,"1233",DODGE,USA,MAXIMUM
"10003425",PICKAWAY CORRECTIONAL INSTITUTION,11781 STATE ROUTE 762,ORIENT,OH,"43146","-999",STATE,OPEN,"2081",PICKAWAY,USA,MEDIUM
"10002571",OSHKOSH CORRECTIONAL INSTITUTION,1730 W SNELL RD,OSHKOSH,WI,"54901","-999",STATE,OPEN,"2054",WINNEBAGO,USA,MEDIUM
"10001002",PRAIRIE DU CHIEN CORRECTIONAL INSTITUTION,500 E PARRISH ST,PRAIRIE DU CHIEN,WI,"53821","6000",STATE,OPEN,"515",CRAWFORD,USA,MEDIUM
"10002323","CALIFORNIA STATE PRISON, SOLANO (SOL)",2100 PEABODY ROAD,VACAVILLE,CA,"95687","-999",STATE,OPEN,"3737",SOLANO,USA,MAXIMUM
"10003415",NOBLE CORRECTIONAL INSTITUTION,15708 MCCONNELSVILLE RD,CALDWELL,OH,"43724","-999",STATE,OPEN,"2433",NOBLE,USA,MEDIUM
"10000952",STEVE HOYLE REHABILITATION CENTER,1005 W GREEN ST,TALLULAH,LA,"71282","-999",STATE,OPEN,"0",MADISON,USA,MEDIUM
"10002522",FLAMBEAU CORRECTIONAL CENTER,N671 COUNTY RD M,HAWKINS,WI,"54530","9400",STATE,OPEN,"90",SAWYER,USA,MINIMUM
"10000953",WINN CORRECTIONAL CENTER,180 CCA BLVD,ATLANTA,LA,"71483","-999",STATE,OPEN,"1469",WINN,USA,MAXIMUM
"10002517",GORDON CORRECTIONAL CENTER,10401 E COUNTY RD G,GORDON,WI,"54838","-999",STATE,OPEN,"85",DOUGLAS,USA,MINIMUM
"10003411",FRANKLIN MEDICAL CENTER (ZONE B),1800 HARMON AVE,COLUMBUS,OH,"43223","-999",STATE,OPEN,"473",FRANKLIN,USA,CLOSE
"10003390",WESTERN OHIO REGIONAL TREATMENT & REHABILITATION CENTER / WORTH CENTER,243 E BLUELICK RD,LIMA,OH,"45802","-999",STATE,OPEN,"94",ALLEN,USA,MINIMUM
"10000841",NORTH KERN STATE PRISON (NKSP),2737 WEST CECIL AVENUE,DELANO,CA,"93215","-999",STATE,OPEN,"4492",KERN,USA,MEDIUM
"10000972",ELAYN HUNT CORRECTIONAL CENTER,6925 HWY 74,ST. GABRIEL,LA,"70776","-999",STATE,OPEN,"1999",IBERVILLE,USA,MAXIMUM
"10003398",WEST CENTRAL COMMUNITY CORRECTIONAL FACILITY,18200 STATE ROUTE 4 N,MARYSVILLE,OH,"43040","-999",STATE,OPEN,"145",UNION,USA,MINIMUM
"10003365",NORTHEAST OHIO COMMUNITY ALTERNATIVE PROGRAM - MALE,411 PINE AVE SE,WARREN,OH,"44483","-999",STATE,OPEN,"130",TRUMBULL,USA,MINIMUM
"10005978",STAR - ATHENS CAMPUS,7 W TWENTY-NINE DR,NELSONVILLE,OH,"45764","-999",STATE,OPEN,"70",ATHENS,USA,MINIMUM
"10005985",STAR COMMUNITY JUSTICE CENTER,4696 GALLIA PIKE,FRANKLIN FURNACE,OH,"45629","-999",STATE,OPEN,"281",SCIOTO,USA,MINIMUM
"10003434",COMMUNITY CORRECTIONAL CENTER,5234 STATE ROUTE 63,LEBANON,OH,"45036","-999",STATE,OPEN,"-999",WARREN,USA,NOT AVAILABLE
"10003369",CROSSWAEH COMMUNITY BASED CORRECTIONAL FACILITY M,3055 S STATE ROUTE 100,TIFFIN,OH,"44883","-999",STATE,OPEN,"-999",SENECA,USA,MINIMUM
"10003354",LORAIN / MEDINA COMMUNITY BASED CORRECTIONAL FACILITY,9892 MURRAY RIDGE RD,ELYRIA,OH,"44035","-999",STATE,OPEN,"-999",LORAIN,USA,MINIMUM
"10003419",MONDAY COMMUNITY CORRECTIONAL INSTITUTION,1951 S GETTYSBURG AVE,DAYTON,OH,"45408","-999",STATE,OPEN,"276",MONTGOMERY,USA,MINIMUM
"10002341",CALIFORNIA INSTITUTION FOR WOMEN (CIW),16756 CHINO-CORONA ROAD,CORONA,CA,"92880","-999",STATE,OPEN,"1844",SAN BERNARDINO,USA,MAXIMUM
"10002345",CALIFORNIA MEN'S COLONY (CMC),COLONY DRIVE,SAN LUIS OBISPO,CA,"93409","-999",STATE,OPEN,"4102",SAN LUIS OBISPO,USA,MEDIUM
"10000794",DEUEL VOCATIONAL INSTITUTION (DVI),23500 KASSON ROAD,TRACY,CA,"95304","-999",STATE,OPEN,"2349",SAN JOAQUIN,USA,MEDIUM
"10002692",FCI WILLIAMSBURG,8301 HWY 521,SALTERS,SC,"29590","-999",FEDERAL,OPEN,"1227",WILLIAMSBURG,USA,MEDIUM
"10003974",RED ROCK CORRECTIONAL CENTER,1750 EAST ARICA ROAD,ELOY,AZ,"85131","-999",STATE,OPEN,"1956",PINAL,USA,MEDIUM
"10000826",AVENAL STATE PRISON,1 KINGS WAY,AVENAL,CA,"93204","-999",STATE,OPEN,"3887",KINGS,USA,MEDIUM
"10000852",CALIFORNIA CITY CORRECTIONAL CENTER (CAC),22844 VIRGINIA BLVD,CALIFORNIA CITY,CA,"93505","-999",STATE,OPEN,"2424",KERN,USA,MEDIUM
"10000836",CALIFORNIA INSTITUTION FOR MEN (CIM),14901 CENTRAL AVENUE,CHINO,CA,"91710","-999",STATE,OPEN,"3563",SAN BERNARDINO,USA,MAXIMUM
"10000626",MARANA COMMUNITY CORRECTIONAL TREATMENT FACILITY,12610 W SILVERBELL RD,MARANA,AZ,"85653","-999",STATE,OPEN,"487",PIMA,USA,MINIMUM
"10002244",ASPC-PHOENIX WEST,3402 W COCOPAH ST,PHOENIX,AZ,"85009","-999",STATE,OPEN,"498",MARICOPA,USA,MINIMUM
"10003370",CROSSWAEH COMMUNITY BASED CORRECTIONAL FACILITY F,3091 S STATE ROUTE 100,TIFFIN,OH,"44883","-999",STATE,OPEN,"-999",SENECA,USA,MINIMUM
"10003973",SAGUARO CORRECTIONAL CENTER,1250 EAST ARICA ROAD,ELOY,AZ,"85131","-999",STATE,OPEN,"1617",PINAL,USA,MEDIUM
"10006312",ARIZONA STATE PRISON - FLORENCE WEST,915 EAST DIVERSION DAM ROAD,FLORENCE,AZ,"85132","-999",STATE,OPEN,"742",PINAL,USA,MINIMUM
"10005784",LA PALMA CORRECTIONAL CENTER,5501 NORTH LA PALMA ROAD,ELOY,AZ,"85131","-999",FEDERAL,OPEN,"3107",PINAL,USA,MEDIUM
"10002425",SUMMIT COUNTY COMMUNITY BASED CORRECTIONAL FACILITY,264 E CROSIER ST,AKRON,OH,"44309","-999",STATE,OPEN,"-999",SUMMIT,USA,MINIMUM
"10003413",FRANKLIN COUNTY COMMUNITY CORRECTIONAL FACILITY,1745 ALUM CREEK DR,COLUMBUS,OH,"43207","-999",STATE,OPEN,"187",FRANKLIN,USA,MINIMUM
"10003414",LONDON CORRECTIONAL INSTITUTION,1580 STATE ROUTE 56 SW,LONDON,OH,"43140","-999",STATE,OPEN,"2293",MADISON,USA,MAXIMUM
"10000976",LORAIN CORRECTIONAL INSTITUTION,2075 S AVON-BELDEN RD,GRAFTON,OH,"44044","-999",STATE,OPEN,"1276",LORAIN,USA,MAXIMUM
"10000801",CENTRAL CALIFORNIA WOMEN'S FACILITY (CCFW),23370 ROAD 22,CHOWCHILLA,CA,"93610","-999",STATE,OPEN,"2992",MADERA,USA,MAXIMUM
"10003377",MANSFIELD CORRECTIONAL INSTITUTION PRISON CAMP,1150 N MAIN ST,MANSFIELD,OH,"44901","-999",STATE,OPEN,"417",RICHLAND,USA,MINIMUM
"10000825",CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF),900 QUEBEC AVE,CORCORAN,CA,"93212","-999",STATE,OPEN,"5843",KINGS,USA,NOT AVAILABLE
"10003424",CORRECTIONAL RECEPTION CENTER,11271 STATE ROUTE 762,ORIENT,OH,"43146","-999",STATE,OPEN,"1656",PICKAWAY,USA,MAXIMUM
"10003356",GRAFTON REINTEGRATION CENTER,2000 S AVON-BELDEN RD,GRAFTON,OH,"44044","-999",STATE,OPEN,"661",LORAIN,USA,MEDIUM
"10003412",FRANKLIN MEDICAL CENTER (ZONE A),1990 HARMON AVE,COLUMBUS,OH,"43223","-999",STATE,OPEN,"598",FRANKLIN,USA,NOT AVAILABLE
"10001003",OAKHILL CORRECTIONAL INSTITUTION,5212 COUNTY HWY M,OREGON,WI,"53575","140",STATE,OPEN,"721",DANE,USA,MINIMUM
"10000785",CALIFORNIA MEDICAL FACILITY (CMF),1600 CALIFORNIA DRIVE,VACAVILLE,CA,"95696","-999",STATE,OPEN,"2570",SOLANO,USA,MEDIUM
"10000824","CALIFORNIA STATE PRISON, CORCORAN (COR)",4001 KING AVENUE,CORCORAN,CA,"93212","-999",STATE,OPEN,"3070",KINGS,USA,MAXIMUM
"10006185",EASTERN OHIO CORRECTION CENTER - MALE CENTER,470 STATE ROUTE 43,WINTERSVILLE,OH,"43953","-999",STATE,OPEN,"74",JEFFERSON,USA,MEDIUM
"10006311",ALEXANDRIA STAGING FACILITY,96 GEORGE THOMPSON DR,ALEXANDRIA,LA,"71303","-999",FEDERAL,OPEN,"-999",RAPIDES,USA,MINIMUM
"10001001",FOX LAKE CORRECTIONAL INSTITUTION,W 10237 LAKE EMILY RD,FOX LAKE,WI,"53933","147",STATE,OPEN,"1345",DODGE,USA,MEDIUM
"10000992",GREEN BAY CORRECTIONAL INSTITUTION,2833 RIVERSIDE DR,GREEN BAY,WI,"54307","9033",STATE,OPEN,"1079",BROWN,USA,MAXIMUM
"10000998",KETTLE MORAINE CORRECTIONAL INSTITUTION,W9071 FOREST DR,PLYMOUTH,WI,"53073","-999",STATE,OPEN,"1186",SHEBOYGAN,USA,MEDIUM
"10000855",CUESTA CONSERVATION CAMP #24,635 N. SANTA ROSA STREET,SAN LUIS OBISPO,CA,"93405","-999",STATE,OPEN,"-999",SAN LUIS OBISPO,USA,MINIMUM
"10000774",INTERMOUNTAIN CONSERVATION CAMP #22,651-025 FOOTHILL RD,BIEBER,CA,"96009","-999",STATE,OPEN,"70",LASSEN,USA,MINIMUM
"10000901",FENNER CANYON CONSERVATION CAMP #41,25900 BIG ROCK CREEK ROAD,VALYERMO,CA,"93563","-999",STATE,OPEN,"94",LOS ANGELES,USA,MINIMUM
"10000814",BEN LOMOND CONSERVATION CAMP #45,13575 EMPIRE GRADE ROAD,SANTA CRUZ,CA,"95060","-999",STATE,OPEN,"101",SANTA CRUZ,USA,MINIMUM
"10005324",MOUNTAIN HOME CONSERVATION CAMP #10,45260 BEAR CREEK RD,SPRINGVILLE,CA,"93265","-999",STATE,OPEN,"85",TULARE,USA,MINIMUM
"10006204",HOLTON CONSERVATION CAMP #16,12653 N. LITTLE TUJUNGA CANYON ROAD,SYLMAR,CA,"91342","-999",STATE,OPEN,"86",LOS ANGELES,USA,MINIMUM
"10000856",NORCO CONSERVATION CAMP #0,3195 WESTERN AVENUE,NORCO,CA,"92860","-999",STATE,OPEN,"65",RIVERSIDE,USA,MINIMUM
"10000878",MCCAIN VALLEY CONSERVATION CAMP #21,2550 MCCAIN VALLEY ROAD,BOULEVARD,CA,"91905","-999",STATE,OPEN,"85",SAN DIEGO,USA,MINIMUM
"10005305",MOUNT BULLION CONSERVATION CAMP #39,5730 MOUNT BULLION ACCESS ROAD,MARIPOSA,CA,"95338","-999",STATE,OPEN,"97",MARIPOSA,USA,MINIMUM
"10000013",ST MARY'S CORRECTIONAL CENTER,2880 N. PLEASANTS HIGHWAY,ST. MARYS,WV,"26170","-999",STATE,OPEN,"610",PLEASANTS,USA,MEDIUM
"10006624",OHIO STATE PENITENTIARY CAMP,878 COITSVILLE-HUBBARD RD,YOUNGSTOWN,OH,"44505","-999",STATE,OPEN,"152",MAHONING,USA,MINIMUM
"10005264",ISHI CONSERVATION CAMP #18,30500 PLUM CREEK ROAD,PAYNES CREEK,CA,"96075","-999",STATE,OPEN,"110",TEHAMA,USA,MINIMUM
"10005253",HIGH ROCK CONSERVATION CAMP #32,23322 AVENUE OF THE GIANTS,WEOTT,CA,"95571","-999",STATE,OPEN,"96",HUMBOLDT,USA,MINIMUM
"10003372",OHIO STATE PENITENTIARY,878 COITSVILLE-HUBBARD RD,YOUNGSTOWN,OH,"44505","-999",STATE,OPEN,"465",MAHONING,USA,MAXIMUM
"10000014",PRUNTYTOWN CORRECTIONAL CENTER,2006 TRAP SPRINGS RD,GRAFTON,WV,"26354","-999",STATE,OPEN,"369",TAYLOR,USA,MEDIUM
"10005263",ANTELOPE CONSERVATION CAMP #25,711-045 CENTER ROAD,SUSANVILLE,CA,"96127","-999",STATE,OPEN,"111",LASSEN,USA,MINIMUM
"10005299",VALLECITO CONSERVATION CAMP #1,3225 SIX MILE ROAD,ANGELS CAMP,CA,"95222","-999",STATE,OPEN,"86",CALAVERAS,USA,MINIMUM
"10005256",TRINITY RIVER CONSERVATION CAMP #3,3325 PETTIJOHN ROAD,LEWISTON,CA,"96052","-999",STATE,OPEN,"110",TRINITY,USA,MINIMUM
"10000877",RAINBOW CONSERVATION CAMP #2,8215 RAINBOW HEIGHTS ROAD,FALLBROOK,CA,"92028","-999",STATE,OPEN,"100",SAN DIEGO,USA,MINIMUM
"10000756",GROVELAND CORRECTIONAL FACILITY,7000 SONYEA RD,SONYEA,NY,"14556","50",STATE,OPEN,"1054",LIVINGSTON,USA,MEDIUM
"10006532",DEPARTMENT OF STATE HOSPITALS - ATASCADERO,10333 EL CAMINO REAL,ATASCADERO,CA,"93422","-999",STATE,OPEN,"223",SAN LUIS OBISPO,USA,NOT AVAILABLE
"10005328",PILOT ROCK CONSERVATION FIRE CAMP #15,P.O. BOX 10,CRESTLINE,CA,"92325","-999",STATE,OPEN,"67",SAN BERNARDINO,USA,MINIMUM
"10002340",DESERT VIEW MODIFIED COMMUNITY CORRECTIONAL FACILITY,10450 RANCHO ROAD,ADELANTO,CA,"92301","724",STATE,OPEN,"700",SAN BERNARDINO,USA,MEDIUM
"10003367",CLIFF SKEEN COMMUNITY BASED CORRECTIONAL FACILITY FOR WOMEN,941 SHERMAN ST,AKRON,OH,"44311","-999",STATE,OPEN,"-999",SUMMIT,USA,MINIMUM
"10006349",MAHONING FACILITY,1507 MARKET STREET,YOUNGSTOWN,OH,"44507","-999",STATE,OPEN,"-999",MAHONING,USA,MINIMUM
"10001522",SIERRA CONSERVATION CENTER (SCC),5100 O'BYRNES FERRY ROAD,JAMESTOWN,CA,"95327","-999",STATE,OPEN,"4409",TUOLUMNE,USA,MEDIUM
"10002310",HIGH DESERT STATE PRISON (HDSP),475-750 RICE CANYON ROAD,SUSANVILLE,CA,"96127","-999",STATE,OPEN,"3521",LASSEN,USA,MAXIMUM
"10006531",DEPARTMENT OF STATE HOSPITALS - COALINGA,24511 WEST JAYNE AVENUE,COALINGA,CA,"93210","5000",STATE,OPEN,"50",FRESNO,USA,NOT AVAILABLE
"10000786",DELTA CONSERVATION CAMP #8,6246 LAMBIE ROAD,SUISUN CITY,CA,"94585","-999",STATE,OPEN,"103",SOLANO,USA,MINIMUM
"10000789",BASELINE CONSERVATION CAMP #30,16809 PEORIA FLAT ROAD,JAMESTOWN,CA,"95327","-999",STATE,OPEN,"100",TUOLUMNE,USA,MINIMUM
"10002349",ACTON CONSERVATION CAMP #11,8800 SOLEDAD CANYON ROAD,ACTON,CA,"93510","-999",STATE,OPEN,"76",LOS ANGELES,USA,MINIMUM
"10006186",NANCY MCDONNELL COMMUNITY CORRECTIONAL FACILITY,3540 CROTON AVE,CLEVELAND,OH,"44115","-999",STATE,OPEN,"160",CUYAHOGA,USA,MINIMUM
"10003405",BELMONT CAMP,68518 BANNOCK RD,ST. CLAIRSVILLE,OH,"43950","-999",STATE,OPEN,"491",BELMONT,USA,MINIMUM
"10000821",SALINAS VALLEY STATE PRISON (SVSP),31625 HIGHWAY 101,SOLEDAD,CA,"93960","-999",STATE,OPEN,"3510",MONTEREY,USA,MAXIMUM
"10005251",DEVIL'S GARDEN CONSERVATION CAMP #40,2300 COUNTY ROAD 74,ALTURAS,CA,"96101","-999",STATE,OPEN,"114",MODOC,USA,MINIMUM
"10006347",LA CIMA CONSERVATION CAMP #42,15108 SUNRISE HIGHWAY,JULIAN,CA,"92036","-999",STATE,OPEN,"74",SAN DIEGO,USA,MINIMUM
"10000869",R J DONOVAN CORRECTIONAL FACILITY (RJD),480 ALTA ROAD,SAN DIEGO,CA,"92179","-999",STATE,OPEN,"3915",SAN DIEGO,USA,MAXIMUM
"10001183",IDAHO STATE CORRECTIONAL CENTER,14601 S PLEASANT VALLEY RD,KUNA,ID,"83634","-999",STATE,OPEN,"2181",ADA,USA,CLOSE
"10000847",WASCO STATE PRISON (WSP),701 SCOFIELD AVENUE,WASCO,CA,"93280","-999",STATE,OPEN,"5127",KERN,USA,MEDIUM
"10000802",VALLEY STATE PRISON (VSP),21633 AVENUE 24,CHOWCHILLA,CA,"93610","-999",STATE,OPEN,"3570",MADERA,USA,MEDIUM
"10006544",IDAHO CORRECTIONAL ALTERNATIVE PLACEMENT PROGRAM FACILITY,15505 SOUTH PLEASANT VALLEY ROAD,KUNA,ID,"83634","-999",STATE,OPEN,"431",ADA,USA,MINIMUM
"10002309",PELICAN BAY STATE PRISON (PBSP),5905 LAKE EARL DRIVE,CRESCENT CITY,CA,"95531","-999",STATE,OPEN,"2384",DEL NORTE,USA,MAXIMUM
"10006530",FOLSOM WOMEN'S FACILITY (FWF),570 E NATOMA ST,REPRESA,CA,"95671","-999",STATE,OPEN,"397",SACRAMENTO,USA,MEDIUM
"10000810",PLEASANT VALLEY STATE PRISON(PVSP),24863 WEST JAYNE AVENUE,COALINGA,CA,"93210","-999",STATE,OPEN,"2860",FRESNO,USA,MAXIMUM
"10000988",MCNAUGHTON CORRECTIONAL CENTER,8500 RAINBOW RD,LAKE TOMAHAWK,WI,"54939","9558",STATE,OPEN,"106",ONEIDA,USA,MINIMUM
"10000844",KERN VALLEY STATE PRISON (KVSP),3000 WEST CECIL AVENUE,DELANO,CA,"93216","6000",STATE,OPEN,"3709",KERN,USA,MAXIMUM
"10002568",WISCONSIN RESOURCE CENTER,1505 NORTH DR,WINNEBAGO,WI,"54985","-999",STATE,OPEN,"380",WINNEBAGO,USA,NOT AVAILABLE
"10001177",NAMPA COMMUNITY REENTRY CENTER,1640 11TH AVE N,NAMPA,ID,"83687","-999",STATE,OPEN,"96",CANYON,USA,MINIMUM
"10006623",LEBANON CORRECTIONAL INSTITUTION CAMP,3791 STATE ROUTE 63,LEBANON,OH,"45036","-999",STATE,OPEN,"167",WARREN,USA,MINIMUM
"10005290",GROWLERSBURG CONSERVATION CAMP #33,5440 LONGVIEW LANE,GEORGETOWN,CA,"95634","-999",STATE,OPEN,"109",EL DORADO,USA,MINIMUM
"10005252",EEL RIVER CONSERVATION CAMP #31,3850 REDWOOD DRIVE,REDWAY,CA,"95560","-999",STATE,OPEN,"98",HUMBOLDT,USA,MINIMUM
