FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTRY
"10000052",MCDOWELL COUNTY CORRECTIONS - WELCH FACILITY,50 COURT STREET,WELCH,WV,"24801","-999",COUNTY,OPEN,"-999",MCDOWELL,USA
"10004649",MIAMI NORTH COMMUNITY RELEASE CENTER,7090 NORTHWEST 41ST ST,MIAMI,FL,"33166","6817",STATE,OPEN,"176",MIAMI-DADE,USA
"10001443",SHISA HOUSE - EAST,2830 PARK ST,JACKSONVILLE,FL,"32205","8017",STATE,OPEN,"6",DUVAL,USA
"10000413",GULF FORESTRY CAMP,3222 DOC WHITFIELD RD,WHITE CITY,FL,"32465","-999",STATE,OPEN,"287",GULF,USA
"10006168",SAGO PALM RE-ENTRY CENTER,500 BAY BOTTOM ROAD,PAHOKEE,FL,"33476","-999",STATE,OPEN,"365",PALM BEACH,USA
"10003046",WARREN COUNTY PRISON,407 MARKET ST,WARREN,PA,"16365","1763",COUNTY,OPEN,"111",WARREN,USA
"10005634",ORANGE COUNTY JAIL,205 EAST MAIN STREET,PAOLI,IN,"47454","-999",COUNTY,OPEN,"-999",ORANGE,USA
"10001413",FULTON COUNTY ANNEX JAIL,2565 OLD MILTON PKWY,ALPHARETTA,GA,"30004","-999",COUNTY,OPEN,"-999",FULTON,USA
"10003053",VENANGO COUNTY PRISON,1186 ELK ST,FRANKLIN,PA,"16323","1247",COUNTY,OPEN,"166",VENANGO,USA
"10005222",SCRANTON COMMUNITY CORRECTIONS CENTER,240 ADAMS AVE,SCRANTON,PA,"18503","-999",STATE,OPEN,"0",LACKAWANNA,USA
"10005786",HUNTINGDON COUNTY PRISON,300 CHURCH STREET,HUNTINGDON,PA,"16652","-999",COUNTY,OPEN,"80",HUNTINGDON,USA
"10001713",BLEDSOE COUNTY CORRECTIONAL COMPLEX,1045 HORSEHEAD RD,PIKEVILLE,TN,"37367","-999",STATE,OPEN,"2427",BLEDSOE,USA
"10001958",BETHEL YOUTH FACILITY,P.O. BOX 1989,BETHEL,AK,"99559","-999",STATE,OPEN,"9",BETHEL,USA
"10001145",MCCORMICK CORRECTIONAL INSTITUTION,386 REDEMPTION WAY,MCCORMICK,SC,"29899","-999",STATE,OPEN,"915",MCCORMICK,USA
"10006355",ALTUS COMMUNITY WORK CENTER,308 W. BROADWAY,ALTUS,OK,"73521","3806",STATE,CLOSED,"0",JACKSON,USA
"10001131",CATAWBA PRE-RELEASE CENTER,1030 MILLING RD,ROCK HILL,SC,"29730","-999",STATE,CLOSED,"0",YORK,USA
"10001725",JESS DUNN CORRECTIONAL CENTER,601 S 124TH ST W,TAFT,OK,"74463","0316",STATE,OPEN,"1109",MUSKOGEE,USA
"10005447",COLUMBIA COUNTY JAIL,341 E MAIN ST,DAYTON,WA,"99328","-999",COUNTY,OPEN,"5",COLUMBIA,USA
"10004015",ATLANTIC YOUTH CENTER - HARBORFIELDS,BUFFALO AVE & DUERER ST (800 BUFFALO AVE),EGG HARBOR CITY,NJ,"08215","-999",STATE,OPEN,"-999",ATLANTIC,USA
"10004556",SANTA ROSA WORK CAMP,5850 EAST MILTON ROAD,MILTON,FL,"32583","-999",STATE,OPEN,"415",SANTA ROSA,USA
"10004261",STONE COUNTY CORRECTIONAL FACILITY,1420 INDUSTRIAL PARK RD,WIGGINS,MS,"39577","-999",COUNTY,OPEN,"325",STONE,USA
"10004585",LOWELL WORK CAMP,11120 NW GAINESVILLE RD,OCALA,FL,"34482","-999",STATE,OPEN,"336",MARION,USA
"10001332",WASHINGTON COUNTY JAIL,15015 62ND STREET NORTH,STILLWATER,MN,"55082","-999",COUNTY,OPEN,"194",WASHINGTON,USA
"10000433",CROSS CITY WORK CAMP,568 NE 255TH ST,CROSS CITY,FL,"32628","-999",STATE,OPEN,"280",DIXIE,USA
"10004012",RIVERFRONT STATE PRISON,P.O. BOX 9104,CAMDEN,NJ,"08101","-999",STATE,CLOSED,"0",CAMDEN,USA
"10000441",MARION WORK CAMP,PO BOX 158,LOWELL,FL,"32663","0158",STATE,OPEN,"274",MARION,USA
"10001732",JOSEPH HARP CORRECTIONAL CENTER,16161 MOFFAT RD,LEXINGTON,OK,"73051","0548",STATE,OPEN,"1249",CLEVELAND,USA
"10003986",BERGEN COUNTY JUVENILE DETENTION CENTER - OLD,296 E RIDGEWOOD AVE,PARAMUS,NJ,"07652","-999",COUNTY,CLOSED,"0",BERGEN,USA
"10006602",D.O.V.E.S. RESIDENTIAL COMMUNITY HOME,188 LINDBERGH ROAD,HOPEWELL,NJ,"08525","-999",STATE,OPEN,"6",HUNTERDON,USA
"10001729",JOHN H LILLEY CORRECTIONAL CENTER,407971 HWY 62E,BOLEY,OK,"74829","-999",STATE,OPEN,"823",OKFUSKEE,USA
"10001774",HAYWOOD CORRECTIONAL CENTER,141 HEMLOCK ST,WAYNESVILLE,NC,"28786","-999",STATE,CLOSED,"0",HAYWOOD,USA
"10001733",LEXINGTON ASSESSMENT AND RECEPTION CENTER,15151 STATE HWY 39,LEXINGTON,OK,"73051","-999",STATE,OPEN,"499",CLEVELAND,USA
"10003121",SCI GREENE,175 PROGRESS DR,WAYNESBURG,PA,"15370","-999",STATE,OPEN,"1695",GREENE,USA
"10001133",EVANS CORRECTIONAL INSTITUTION,610 HWY 9 W,BENNETTSVILLE,SC,"29512","-999",STATE,OPEN,"1313",MARLBORO,USA
"10002688",WATEREE RIVER CORRECTIONAL INSTITUTION,HIGHWAY 261,REMBERT,SC,"29128","-999",STATE,OPEN,"812",SUMTER,USA
"10005828",GLOUCESTER COUNTY JUVENILE DETENTION FACILITY,212 COUNTY HOUSE RD,CLARKSBORO,NJ,"08020","-999",COUNTY,CLOSED,"0",GLOUCESTER,USA
"10001176",ST. ANTHONY WORK CAMP,125 N 8TH W,ST. ANTHONY,ID,"83445","-999",STATE,OPEN,"253",FREMONT,USA
"10000986",LIGHTHOUSE YOUTH CENTER - PAINT CREEK,1071 TONG HOLLOW RD,BAINBRIDGE,OH,"45612","-999",STATE,OPEN,"53",ROSS,USA
"10005826",MORRIS COUNTY JUVENILE DETENTION CENTER,460 WEST HANOVER AVE,MORRISTOWN,NJ,"07960","-999",COUNTY,OPEN,"10",MORRIS,USA
"10002299",MONMOUTH COUNTY CORRECTIONAL INSTITUTION,1 WATERWORKS RD,FREEHOLD,NJ,"07728","-999",COUNTY,OPEN,"-999",MONMOUTH,USA
"10001716",HARDEMAN COUNTY CORRECTIONAL FACILITY,2520 UNION SPRINGS RD,WHITEVILLE,TN,"38075","-999",STATE,OPEN,"1981",HARDEMAN,USA
"10003077",SCI PINE GROVE,189 FYOCK RD,INDIANA,PA,"15701","-999",STATE,OPEN,"1148",INDIANA,USA
"10001204",BIRMINGHAM COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1216 25TH ST N,BIRMINGHAM,AL,"35234","3196",STATE,OPEN,"239",JEFFERSON,USA
"10001042",HUTCHINSON C.F.-SOUTH UNIT,1100 EAST AVENUE G,HUTCHINSON,KS,"67504","-999",STATE,OPEN,"270",RENO,USA
"10003082",SCI SMITHFIELD,1120 PIKE ST,HUNTINGDON,PA,"16652","-999",STATE,OPEN,"1346",HUNTINGDON,USA
"10001150",RIDGELAND CORRECTIONAL INSTITUTION,5 CORRECTIONAL RD,RIDGELAND,SC,"29936","-999",STATE,OPEN,"969",JASPER,USA
"10001094",SCOTT COUNTY JAIL,400 WEST 4TH STREET,DAVENPORT,IA,"52801","1104",COUNTY,OPEN,"410",SCOTT,USA
"10001098",WOODLANDS TREATMENT CENTER,4715 SULLIVAN SLOUGH RD,BURLINGTON,IA,"52601","-999",STATE,CLOSED,"0",DES MOINES,USA
"10000648",JOLIET PRISON,1125 COLLINS ST,JOLIET,IL,"60432","-999",STATE,CLOSED,"0",WILL,USA
"10000696",DIXON SPRINGS IMPACT INCARCERATION PROGRAM,6695 STATE ROUTE 146 EAST,VIENNA,IL,"62995","-999",STATE,OPEN,"33",JOHNSON,USA
"10002297",HUDSON COUNTY CORRECTIONAL CENTER,30 HACKENSACK AVE,KEARNY,NJ,"07032","-999",COUNTY,OPEN,"2650",HUDSON,USA
"10001722",ENID COMMUNITY CORRECTIONS CENTER,2020 E MAINE AVE,ENID,OK,"73701","6445",STATE,OPEN,"95",GARFIELD,USA
"10001519",SOUTH WOODS STATE PRISON,215 S BURLINGTON RD,BRIDGETON,NJ,"08302","-999",STATE,OPEN,"3333",CUMBERLAND,USA
"10002225",ARROWHEAD CORRECTIONAL CENTER,E. US HIGHWAY 50 AND EVANS BLVD,CANON CITY,CO,"81212","-999",STATE,OPEN,"521",FREMONT,USA
"10004239",NOXUBEE COUNTY COMMUNITY WORK CENTER,110 INDUSTRIAL PARK ROAD,MACON,MS,"39341","-999",STATE,OPEN,"46",NOXUBEE,USA
"10001285",PASADENA CITY JAIL,1202 DAVIS ST,PASADENA,TX,"77506","-999",LOCAL,OPEN,"-999",HARRIS,USA
"10001923",WALDEN CORRECTIONAL INSTITUTION,4340 BROAD RIVER RD,COLUMBIA,SC,"29210","-999",STATE,CLOSED,"0",RICHLAND,USA
"10002629",CLARA WATERS COMMUNITY CORRECTIONS CENTER,9901 N I-35 SERVICE RD,OKLAHOMA CITY,OK,"73131","5228",STATE,OPEN,"297",OKLAHOMA,USA
"10000983",SOUTHEASTERN CORRECTIONAL COMPLEX - LANCASTER,5900 BIS ROAD SW,LANCASTER,OH,"43130","-999",STATE,OPEN,"-999",FAIRFIELD,USA
"10005584",ADAMS COUNTY JAIL,306 STATE STREET,NATCHEZ,MS,"39120","-999",COUNTY,OPEN,"90",ADAMS,USA
"10002296",MORRIS COUNTY CORRECTIONAL FACILITY,43 JOHN ST,MORRISTOWN,NJ,"07960","-999",COUNTY,OPEN,"572",MORRIS,USA
"10002306",CAMDEN COUNTY CORRECTIONAL FACILITY,330 FEDERAL ST,CAMDEN,NJ,"08101","-999",COUNTY,OPEN,"1735",CAMDEN,USA
"10002695",LOWER SAVANNAH PRE-RELEASE CENTER,361 WIRE RD,AIKEN,SC,"29801","-999",STATE,CLOSED,"0",AIKEN,USA
"10005583",ADAMS COUNTY JUVENILE DETENTION CENTER,320 STATE STREET,NATCHEZ,MS,"39120","-999",COUNTY,OPEN,"14",ADAMS,USA
"10005531",ALCORN COUNTY JUVENILE DETENTION,2861 SOUTH HARPER ROAD,CORINTH,MS,"38834","-999",COUNTY,OPEN,"-999",ALCORN,USA
"10005548",BOLIVAR COUNTY JUVENILE TEMPORARY HOLDING FACILITY,801 MAIN STREET,ROSEDALE,MS,"38769","-999",COUNTY,OPEN,"-999",BOLIVAR,USA
"10003594",ARDMORE COMMUNITY WORK CENTER,316 GRUMMAN,ARDMORE,OK,"73401","-999",STATE,CLOSED,"0",CARTER,USA
"10001365",IONIA COUNTY JAIL,133 ADAMS ST,IONIA,MI,"48846","-999",COUNTY,OPEN,"-999",IONIA,USA
"10001367",MACOMB COUNTY JAIL,43565 ELIZABETH RD,MOUNT CLEMENS,MI,"48043","-999",COUNTY,OPEN,"1148",MACOMB,USA
"10002689",TRENTON CORRECTIONAL INSTITUTION,84 GREENHOUSE RD,TRENTON,SC,"29847","-999",STATE,OPEN,"594",EDGEFIELD,USA
"10003580",MABEL BASSETT CORRECTIONAL CENTER,29501 KICKAPOO RD,MCLOUD,OK,"74851","8339",STATE,OPEN,"1271",POTTAWATOMIE,USA
"10001514",GEORGE W HERLICH JUVENILE DETENTION CENTER,7 ELIZABETHTOWN PLAZA,ELIZABETH,NJ,"07202","-999",COUNTY,NOT AVAILABLE,"38",UNION,USA
"10005419",OTTAWA COUNTY JAIL,315 MADISON ST,PORT CLINTON,OH,"43452","-999",COUNTY,OPEN,"40",OTTAWA,USA
"10001513",UNION COUNTY JAIL,15 ELIZABETHTOWN PLAZA,ELIZABETH,NJ,"07207","-999",COUNTY,OPEN,"933",UNION,USA
"10003585",JACKIE BRANNON CORRECTIONAL CENTER,900 N WEST ST,MCALESTER,OK,"74502","1999",STATE,OPEN,"720",PITTSBURG,USA
"10003584",OKLAHOMA STATE PENITENTIARY,1301 N WEST ST,MCALESTER,OK,"74502","0097",STATE,OPEN,"644",PITTSBURG,USA
"10006468",ASHLEY COUNTY DETENTION CENTER,842 ASHLEY 12 WEST,HAMBURG,AR,"71646","-999",COUNTY,OPEN,"-999",ASHLEY,USA
"10006459",CRAIG JAIL FACILITY,506 SECOND ST,CRAIG,AK,"99921","-999",LOCAL,OPEN,"-999",PRINCE OF WALES-HYDER,USA
"10006465",ST. CLAIR COUNTY - ASHVILLE JAIL,162 6TH AVE,ASHVILLE,AL,"35953","-999",COUNTY,OPEN,"-999",ST. CLAIR,USA
"10000470",PASCO COUNTY DETENTION CENTER,20101 CENTRAL BLVD,LAND O'LAKES,FL,"34637","-999",COUNTY,OPEN,"1740",PASCO,USA
"10001764",EDGECOMBE COUNTY DETENTION CENTER ANNEX,301 ST. ANDREWS ST,TARBORO,NC,"27886","-999",COUNTY,OPEN,"-999",EDGECOMBE,USA
"10001607",DAVIESS-DEKALB COUNTY REGIONAL JAIL,102 N MEADOWS LN,PATTONSBURG,MO,"64670","-999",COUNTY,OPEN,"108",DAVIESS,USA
"10002308",SALEM COUNTY CORRECTIONAL FACILITY,125 CEMETERY RD,WOODSTOWN,NJ,"08098","-999",COUNTY,OPEN,"350",SALEM,USA
"10000469",MINIMUM SECURITY ANNEX,20101 CENTRAL BLVD,LAND O'LAKES,FL,"34637","-999",COUNTY,CLOSED,"-999",PASCO,USA
"10006473",SHERIDAN DETENTION CENTER,304 GATZKE DRIVE,SHERIDAN,AR,"72150","-999",LOCAL,OPEN,"-999",GRANT,USA
"10002304",BURLINGTON COUNTY DETENTION CENTER,54 GRANT ST,MOUNT HOLLY,NJ,"08060","-999",COUNTY,OPEN,"391",BURLINGTON,USA
"10002302",MERCER COUNTY JUVENILE DETENTION CENTER,1440 PARKSIDE AVE,TRENTON,NJ,"08638","-999",COUNTY,CLOSED,"0",MERCER,USA
"10006435",CALHOUN COUNTY JAIL,178 SOUTH MURPHREE STREET,PITTSBORO,MS,"38951","-999",COUNTY,OPEN,"53",CALHOUN,USA
"10006491",COVINA JAIL,444 N CITRUS AVENUE,COVINA,CA,"91723","-999",LOCAL,OPEN,"-999",LOS ANGELES,USA
"10006343",TWIGGS COUNTY JAIL,37 NORTH ASH STREET,JEFFERSONVILLE,GA,"31044","-999",COUNTY,OPEN,"-999",TWIGGS,USA
"10002257",CHAMPAIGN COUNTY SATELLITE JAIL,502 SOUTH LIERMAN AVENUE,URBANA,IL,"61802","-999",COUNTY,OPEN,"160",CHAMPAIGN,USA
"10003387",EASTERN OHIO CORRECTION CENTER - FEMALE CENTER,227 N MARKET ST,LISBON,OH,"44432","-999",STATE,OPEN,"33",COLUMBIANA,USA
"10000223",GIDDINGS STATE HOME / SCHOOL,2261 JAMES A TURMAN RD,GIDDINGS,TX,"78942","-999",STATE,OPEN,"203",LEE,USA
"10000195",WOODMAN STATE JAIL,1210 CORYELL CITY RD,GATESVILLE,TX,"76528","-999",STATE,OPEN,"6478",CORYELL,USA
"10001245",BERNALILLO COUNTY METROPOLITAN DETENTION CENTER,100 DEPUTY DEAN MIERA DR SW,ALBUQUERQUE,NM,"87151","-999",COUNTY,OPEN,"1316",BERNALILLO,USA
"10000781",SACRAMENTO COUNTY WORK RELEASE,700 N 5TH ST,SACRAMENTO,CA,"95814","-999",COUNTY,OPEN,"1700",SACRAMENTO,USA
"10001792",UNION CORRECTIONAL CENTER,200 S SUTHERLAND AVE,MONROE,NC,"28112","-999",STATE,CLOSED,"0",UNION,USA
"10000859",LARRY D SMITH CORRECTIONAL FACILITY,1627 SOUTH HARGRAVE STREET,BANNING,CA,"92220","-999",COUNTY,OPEN,"1481",RIVERSIDE,USA
"10000488","HILLSBOROUGH COUNTY JAIL, ORIENT ROAD",1201 ORIENT RD,TAMPA,FL,"33619","-999",COUNTY,OPEN,"670",HILLSBOROUGH,USA
"10001349",IRON COUNTY CORRECTIONAL FACILITY,2 S 6TH ST,CRYSTAL FALLS,MI,"49920","-999",COUNTY,OPEN,"31",IRON,USA
"10001740",LANCASTER COUNTY YOUTH SERVICES CENTER,1200 RADCLIFF ST,LINCOLN,NE,"68512","-999",COUNTY,OPEN,"28",LANCASTER,USA
"10006338",YORK HOUSE,422 S. ENTERPRIZE PKWY,CORPUS CHRISTI,TX,"78405","-999",STATE,NOT AVAILABLE,"-999",NUECES,USA
"10002481",GRAYS HARBOR COUNTY JAIL,100 W BROADWAY AVE,MONTESANO,WA,"98563","-999",COUNTY,OPEN,"131",GRAYS HARBOR,USA
"10003985",PASSAIC YOUTH RECEPTION AND REHABILITATION CENTER,40 VALLEY VIEW RD,HALEDON,NJ,"07508","-999",COUNTY,CLOSED,"0",PASSAIC,USA
"10000486","HILLSBOROUGH REG JUVENILE DETENTION CENTER, EAST",9504 E COLUMBUS DR,TAMPA,FL,"33619","-999",COUNTY,CLOSED,"0",HILLSBOROUGH,USA
"10000130",LIMESTONE COUNTY JAIL,101 W ELM ST,ATHENS,AL,"35611","-999",COUNTY,OPEN,"-999",LIMESTONE,USA
"10001143",BIRCHWOOD INSTITUTION,4900 BROAD RIVER RD,COLUMBIA,SC,"29212","-999",STATE,OPEN,"150",RICHLAND,USA
"10003987",WARREN COUNTY CORRECTIONAL CENTER,175 COUNTY ROUTE 519 S,BELVIDERE,NJ,"07823","1950",COUNTY,OPEN,"150",WARREN,USA
"10004257",BILLY MCGEE LAW ENFORCEMENT COMPLEX,55 ARENA DR,HATTIESBURG,MS,"39401","-999",COUNTY,OPEN,"-999",FORREST,USA
"10000770",FCI FORT DIX,5756 HARTFORD & POINTVILE RD,FORT DIX,NJ,"08640","-999",FEDERAL,OPEN,"3114",BURLINGTON,USA
"10000797",SAN JOAQUIN COUNTY JUVENILE HALL,575 WEST MATHEWS ROAD,FRENCH CAMP,CA,"95231","-999",COUNTY,OPEN,"188",SAN JOAQUIN,USA
"10005481",HUGHES COUNTY JAIL,200 N BROADWAY,HOLDENVILLE,OK,"74848","-999",COUNTY,OPEN,"-999",HUGHES,USA
"10000145",EUFAULA YOUTH CENTER,315 OUTBACK RD,CLAYTON,AL,"36016","-999",NOT AVAILABLE,NOT AVAILABLE,"-999",BARBOUR,USA
"10006297",POMPANO YOUTH TREATMENT CENTER,3090 N POWERLINE ROAD,POMPANO BEACH,FL,"33069","-999",STATE,OPEN,"-999",BROWARD,USA
"10000599",GILA COUNTY JAIL - GLOBE,1100 SOUTH ST,GLOBE,AZ,"85502","-999",COUNTY,OPEN,"-999",GILA,USA
"10000835",GLEN HELEN REHABILITATION CENTER,18000 INSTITUTION ROAD,DEVORE,CA,"92407","-999",COUNTY,OPEN,"800",SAN BERNARDINO,USA
"10005552",GRENADA COUNTY JAIL,37 DOAK STREET,GRENADA,MS,"38901","-999",COUNTY,OPEN,"-999",GRENADA,USA
"10001682",MCNEIL ISLAND CORRECTIONS CENTER,35 SETTLER ST,STEILACOOM,WA,"98388","-999",STATE,CLOSED,"0",PIERCE,USA
"10001689",CLARK COUNTY JAIL,707 W 13TH ST,VANCOUVER,WA,"98660","-999",COUNTY,OPEN,"655",CLARK,USA
"10000837",HERMAN G STARK YOUTH CORRECTIONAL FACILITY,15180 SOUTH EUCLID AVENUE,CHINO,CA,"91710","-999",STATE,CLOSED,"0",SAN BERNARDINO,USA
"10000739",EASTERN STATE PENITENTIARY,22ND & FAIRMONT AVENUES,PHILADELPHIA,PA,"19130","-999",STATE,CLOSED,"0",PHILADELPHIA,USA
"10000244",STRINGFELLOW PRISON,1200 FM 655,ROSHARON,TX,"77583","-999",STATE,OPEN,"1094",BRAZORIA,USA
"10005524",POLK COUNTY JAIL,40 WARD ST,COLUMBUS,NC,"28722","-999",COUNTY,OPEN,"-999",POLK,USA
"10000237",TORRES PRISON,125 PRIVATE RD 4303,HONDO,TX,"78861","-999",STATE,OPEN,"1360",MEDINA,USA
"10001539",OXNARD CITY JAIL,251 SOUTH C STREET,OXNARD,CA,"93030","-999",LOCAL,OPEN,"-999",VENTURA,USA
"10003257",MIDDLE RIVER REGIONAL JAIL,350 TECHNOLOGY DR,STAUNTON,VA,"24402","-999",COUNTY,OPEN,"-999",AUGUSTA,USA
"10000218",WILLIAMSON COUNTY JAIL,306 W 4TH ST,GEORGETOWN,TX,"78626","-999",COUNTY,OPEN,"556",WILLIAMSON,USA
"10000160",RUDD TRANSFER FACILITY,2004 LAMESA HWY,BROWNFIELD,TX,"79316","-999",STATE,OPEN,"136",TERRY,USA
"10000211",WYNNE PRISON,810 FM 2821 W,HUNTSVILLE,TX,"77349","-999",STATE,OPEN,"2591",WALKER,USA
"10000179",WARE TRANSFER FACILITY,1681 S FM 3525,COLORADO CITY,TX,"79512","-999",STATE,CLOSED,"0",MITCHELL,USA
"10001698",GRANT COUNTY JAIL,1000 N ADAMS ST,LANCASTER,WI,"53813","-999",COUNTY,OPEN,"46",GRANT,USA
"10000169",SUZANNE KAYS JAIL,521 N INDUSTRIAL BLVD,DALLAS,TX,"75207","-999",COUNTY,CLOSED,"0",DALLAS,USA
"10000180",WALLACE UNIT,1675 S FM 3525,COLORADO CITY,TX,"79512","-999",STATE,OPEN,"1121",MITCHELL,USA
"10001693",WORK RELEASE CENTER (HUBER CENTER),213 W PARK ST,WAUTOMA,WI,"54982","-999",COUNTY,OPEN,"-999",WAUSHARA,USA
"10000207",MADISON COUNTY JAIL,2005 E MAIN ST,MADISONVILLE,TX,"77864","-999",COUNTY,OPEN,"32",MADISON,USA
"10000201",SHEFFIELD BOOT CAMP,1 SCHOOL HOUSE RD,SHEFFIELD,TX,"79781","-999",NOT AVAILABLE,CLOSED,"0",PECOS,USA
"10000202",PECOS COUNTY JAIL,1774 N US HWY 285,FORT STOCKTON,TX,"79735","-999",COUNTY,OPEN,"29",PECOS,USA
"10004266",HARRISON COUNTY ADULT DETENTION CENTER,10451 LARKIN SMITH DR,GULFORT,MS,"39503","-999",COUNTY,OPEN,"850",HARRISON,USA
"10000812",FRESNO COUNTY COURT SCHOOL,744 S 10TH AVE,FRESNO,CA,"93702","-999",LOCAL,CLOSED,"536",FRESNO,USA
"10002498",LEWIS COUNTY JAIL,345 WEST MAIN STREET,CHEHALIS,WA,"98532","-999",COUNTY,OPEN,"245",LEWIS,USA
"10002442",COLVILLE TRIBAL CORRECTIONAL FACILITY,44 SCHOOLHOUSE LOOP RD,NESPELEM,WA,"99155","-999",LOCAL,OPEN,"27",OKANOGAN,USA
"10001109",MCDOWELL COUNTY CORRECTIONS - STEVENS FACILITY,795 VIRGINIA AVE,WELCH,WV,"24801","-999",COUNTY,OPEN,"322",MCDOWELL,USA
"10003995",ELIZABETH DETENTION CENTER,625 EVANS ST,ELIZABETH,NJ,"07201","-999",FEDERAL,OPEN,"294",UNION,USA
"10000481","HILLSBOROUGH JUVENILE DETENTION CENTER, WEST",3948 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,"33614","-999",STATE,OPEN,"87",HILLSBOROUGH,USA
"10001851",O'BRIEN COUNTY JAIL,240 1ST STREET NORTHEAST,PRIMGHAR,IA,"51245","0260",COUNTY,OPEN,"25",O'BRIEN,USA
"10001867",COUNCIL BLUFFS RESIDENTIAL CORRECTIONAL FACILITY,900 9TH AVENUE,COUNCIL BLUFFS,IA,"51501","-999",STATE,OPEN,"71",POTTAWATTAMIE,USA
"10001055",SOUTH BEND COMMUNITY RE-ENTRY,2421 S MICHIGAN ST,SOUTH BEND,IN,"46614","-999",STATE,CLOSED,"0",ST. JOSEPH,USA
"10001469",JESSIE MA HOUSTON ATC,14127 LEAVITT AVENUE,DIXMOOR,IL,"60426","-999",STATE,CLOSED,"0",COOK,USA
"10006514",LA SALLE COUNTY REGIONAL DETENTION CENTER,832 E TEXAS 44,ENCINAL,TX,"78019","-999",FEDERAL,OPEN,"-999",LA SALLE,USA
"10004580",FLORIDA STATE PRISON,7819 N.W. 228TH STREET,RAIFORD,FL,"32026","1000",STATE,OPEN,"1240",BRADFORD,USA
"10000891",PITCHESS DETENTION CENTER-SOUTH,29330 THE OLD ROAD,CASTAIC,CA,"91384","-999",COUNTY,OPEN,"1281",LOS ANGELES,USA
"10000900",CAMP AFFLERBAUGH,6631 N. STEPHENS RANCH ROAD,LA VERNE,CA,"91750","-999",COUNTY,OPEN,"-999",LOS ANGELES,USA
"10000775",LASSEN COUNTY ADULT DETENTION FACILITY,1405 SHERIFF CADY LANE,SUSANVILLE,CA,"96130","-999",COUNTY,OPEN,"120",LASSEN,USA
"10006832",BERGEN COUNTY JUVENILE DETENTION CENTER,200 NORTH STREET,TETERBORO,NJ,"07608","-999",COUNTY,OPEN,"-999",BERGEN,USA
"10001650",AVOYELLES WOMEN'S CORRECTIONAL CENTER,640 CHOUPIQUE LN,COTTONPORT,LA,"71327","-999",COUNTY,OPEN,"176",AVOYELLES,USA
"10004009",BURLINGTON COUNTY JUVENILE DETENTION CENTER,620 PEMBERTON-BROWNS MILLS RD,PEMBERTON,NJ,"08068","-999",COUNTY,OPEN,"-999",BURLINGTON,USA
"10002307",CAMDEN COUNTY YOUTH CENTER,8 S WOODBURY TURNERSVILLE RD,BLACKWOOD,NJ,"08012","-999",COUNTY,OPEN,"45",CAMDEN,USA
"10000908",MOUNT GLEASON CONSERVATION CAMP,26650 NORTH ANGELES FOREST HIGHWAY,PALMDALE,CA,"93550","-999",STATE,CLOSED,"0",LOS ANGELES,USA
"10000377",LEON REGIONAL JUVENILE DETENTION CENTER,2303 RONELLIS DR,TALLAHASSEE,FL,"32310","-999",STATE,OPEN,"-999",LEON,USA
"10005623",UNION COUNTY JAIL,106 EAST UNION STREET,LIBERTY,IN,"47353","-999",COUNTY,OPEN,"-999",UNION,USA
"10000541",STOCKADE FACILITY,5400 POWERLINE RD,FT. LAUDERDALE,FL,"33309","-999",COUNTY,CLOSED,"0",BROWARD,USA
"10000354",OKALOOSA COUNTY JAIL,1200 E JAMES LEE BLVD,CRESTVIEW,FL,"32539","-999",COUNTY,OPEN,"730",OKALOOSA,USA
"10000351",OKALOOSA REGIONAL JUVENILE DETENTION CENTER,4448 STRAIGHT LINE RD,CRESTVIEW,FL,"32539","-999",STATE,OPEN,"84",OKALOOSA,USA
"10002327",STANISLAUS COUNTY HONOR FARM,8224 W GRAYSON RD,MODESTO,CA,"95358","-999",STATE,CLOSED,"0",STANISLAUS,USA
"10001968",DICKENS COUNTY CORRECTIONAL CENTER,100 AIRPORT RD,SPUR,TX,"79370","-999",COUNTY,CLOSED,"0",DICKENS,USA
"10001818",HINDS COUNTY DETENTION CENTER-JACKSON OFFICE,407 E PASCAGOULA ST,JACKSON,MS,"39201","-999",COUNTY,OPEN,"192",HINDS,USA
"10001902",UINTA COUNTY JAIL,77 COUNTY RD 109,EVANSTON,WY,"82930","-999",COUNTY,OPEN,"96",UINTA,USA
"10001511",ESSEX COUNTY YOUTH DETENTION CENTER,80 DURYEA ST,NEWARK,NJ,"07103","-999",COUNTY,OPEN,"125",ESSEX,USA
"10004016",CUMBERLAND COUNTY JAIL,54 W BROAD ST,BRIDGETON,NJ,"08302","-999",COUNTY,OPEN,"445",CUMBERLAND,USA
"10000568",DELTA COUNTY DETENTION FACILITY,555 PALMER STREET,DELTA,CO,"81416","-999",COUNTY,OPEN,"61",DELTA,USA
"10002449",SKAGIT COUNTY JUVENILE DETENTION CENTER,605 S 3RD ST,MOUNT VERNON,WA,"98273","-999",COUNTY,OPEN,"-999",SKAGIT,USA
"10006017",MAJOR COUNTY JAIL,500 E BROADWAY,FAIRVIEW,OK,"73737","-999",COUNTY,OPEN,"-999",MAJOR,USA
