OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Are,Shape__Len,_FACILITYID,V003,V074,HYBRID_POP,X2019
"3170","10006211",MCF - WILLOW RIVER,86032 COUNTY HIGHWAY 61,WILLOW RIVER,MN,"55795","-999",(218) 372-3101,STATE,OPEN,"119",PINE,"27115",USA,"922140",CORRECTIONAL INSTITUTIONS,https://mn.gov/doc/data-publications/statistics/stats/,2023/07/31,IMAGERY/OTHER,2024/02/29,https://mn.gov/doc/facilities/willow-river-moose-lake/willow-river.jsp,MINIMUM,"177",0.000006124281754,0.009941601676607,"10006211",PMN005,"111","111","4.59999990463257"
"3174","10001322",MCF - RUSH CITY,7600 525TH STREET,RUSH CITY,MN,"55069","-999",(320) 358-0400,STATE,OPEN,"927",CHISAGO,"27025",USA,"922140",CORRECTIONAL INSTITUTIONS,https://mn.gov/doc/data-publications/statistics/stats/,2023/07/31,IMAGERY/OTHER,2024/02/29,https://mn.gov/doc/facilities/rush-city/,CLOSE,"1018",0.000017123431917,0.019971369591097,"10001322",PMN011,"1012","1012","5.43333339691162"
"3178","10006549",MINNESOTA SEX OFFENDER PROGRAM - ST PETER,100 FREEMAN DRIVE,ST. PETER,MN,"56082","1599",NOT AVAILABLE,STATE,OPEN,"-999",NICOLLET,"27103",USA,"922140",CORRECTIONAL INSTITUTIONS,https://mn.gov/dhs/people-we-serve/adults/services/sex-offender-treatment/site-locations.jsp,2024/02/29,IMAGERY/OTHER,2024/02/29,https://mn.gov/dhs/people-we-serve/adults/services/sex-offender-treatment/site-locations.jsp,NOT AVAILABLE,"260",0.000004042460205,0.009572260991853,"10006549",,,,"5.69999980926514"
"4141","10002565",FCI OXFORD CAMP,COUNTY RD G & ELK AVE,OXFORD,WI,"53952","-999",(608) 584-5511,FEDERAL,NOT AVAILABLE,"-999",ADAMS,"55001",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/oxf/index.jsp,2024/03/04,IMAGERY/OTHER,2024/03/04,NOT AVAILABLE,MINIMUM,"-999",0.000003160601864,0.006833334942093,"10002565",,,,"6.30000019073486"
"4734","10000991",ST. CROIX CORRECTIONAL CENTER,1859 N 4TH ST,NEW RICHMOND,WI,"54017","0036",(715) 246-6971,STATE,OPEN,"-999",ST. CROIX,"55109",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.wi.gov/DataResearch/WeeklyPopulationReports/02212020.pdf,2018/01/12,IMAGERY/OTHER,2024/05/24,https://doc.wi.gov/Pages/OffenderInformation/AdultInstitutions/StCroixCorrectionalCenter.aspx,MINIMUM,"120",0.000000415553131,0.003720956097022,"10000991",PWI061,"114","114","6.69999980926514"
"4849","10002564",SAND RIDGE SECURE TREATMENT CENTER,1111 NORTH RD,MAUSTON,WI,"53948","-999",(608) 847-4438,STATE,OPEN,"-999",JUNEAU,"55057",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.dhs.wisconsin.gov/sandridge/index.htm,2017/05/08,IMAGERY/OTHER,2024/05/24,https://www.dhs.wisconsin.gov/sandridge/index.htm,MAXIMUM,"-999",0.000007160736004,0.011430710218272,"10002564",,,,"6.36666679382324"
"4850","10000993",NEW LISBON CORRECTIONAL INSTITUTION,2000 PROGRESS RD,NEW LISBON,WI,"53950","2000",(608) 562-6400,STATE,OPEN,"-999",JUNEAU,"55057",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.wi.gov/DataResearch/WeeklyPopulationReports/02212020.pdf,2018/01/12,IMAGERY/OTHER,2024/05/23,https://doc.wi.gov/Pages/OffenderInformation/AdultInstitutions/NewLisbonCorrectionalInstitution.aspx,MEDIUM,"-999",0.000011055987898,0.013785713784789,"10000993",PWI045,"1046","1046","6.19999992847443"
"4861","10002537",STANLEY CORRECTIONAL INSTITUTION,100 CORRECTIONS DR,STANLEY,WI,"54768","6500",(715) 644-2960,STATE,OPEN,"-999",CHIPPEWA,"55017",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.wi.gov/DataResearch/WeeklyPopulationReports/02212020.pdf,2018/01/12,IMAGERY/OTHER,2024/05/24,https://doc.wi.gov/Pages/OffenderInformation/AdultInstitutions/StanleyCorrectionalInstitution.aspx,MEDIUM,"1500",0.000016557470644,0.015827067377023,"10002537",PWI062,"1584","1584","6.45000004768372"
"5048","10002522",FLAMBEAU CORRECTIONAL CENTER,N671 COUNTY RD M,HAWKINS,WI,"54530","9400",(715) 585-6394,STATE,OPEN,"90",SAWYER,"55113",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.wi.gov/DataResearch/WeeklyPopulationReports/02212020.pdf,2018/01/12,IMAGERY/OTHER,2024/05/23,https://doc.wi.gov/Pages/OffenderInformation/AdultInstitutions/FlambeauCorrectionalCenter.aspx,MINIMUM,"90",0.000002577792202,0.006625908247652,"10002522",PWI016,"101","101","4.90000009536743"
"5049","10002517",GORDON CORRECTIONAL CENTER,10401 E COUNTY RD G,GORDON,WI,"54838","-999",(715) 376-2680,STATE,OPEN,"-999",DOUGLAS,"55031",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.wi.gov/DataResearch/WeeklyPopulationReports/02212020.pdf,2018/01/12,IMAGERY/OTHER,2024/05/23,https://doc.wi.gov/Pages/OffenderInformation/AdultInstitutions/GordonCorrectionalCenter.aspx,MINIMUM,"89",0.000000341241957,0.003557156515405,"10002517",PWI024,"93","93","4.40000009536743"
"5053","10000988",MCNAUGHTON CORRECTIONAL CENTER,8500 RAINBOW RD,LAKE TOMAHAWK,WI,"54939","9558",(715) 277-2484,STATE,OPEN,"-999",ONEIDA,"55085",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.wi.gov/DataResearch/WeeklyPopulationReports/02212020.pdf,2018/01/12,IMAGERY/OTHER,2024/05/23,https://doc.wi.gov/Pages/OffenderInformation/AdultInstitutions/McNaughtonCorrectionalCenter.aspx,MINIMUM,"102",0.000007153502793,0.013545960193221,"10000988",PWI041,"115","115","4.85000014305115"
"5770","10002558",JACKSON CORRECTIONAL INSTITUTION,N 6500 HAIPEK RD,BLACK RIVER FALLS,WI,"54615","0232",(715) 284-4550,STATE,OPEN,"-999",JACKSON,"55053",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.wi.gov/DataResearch/WeeklyPopulationReports/02212020.pdf,2018/01/12,IMAGERY/OTHER,2024/05/23,https://doc.wi.gov/Pages/OffenderInformation/AdultInstitutions/JacksonCorrectionalInstitution.aspx,MEDIUM,"-999",0.000020977571239,0.018490449796725,"10002558",PWI026,"996","996","6.40000009536743"
"354","10001569",EASTERN CORRECTIONAL INSTITUTION,30420 REVELLS NECK RD,WESTOVER,MD,"21890","-999",(410) 845-4000,STATE,OPEN,"-999",SOMERSET,"24039",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.dpscs.state.md.us/locations/prisons.shtml,2024/02/28,IMAGERY/OTHER,2024/02/28,https://www.dpscs.state.md.us/locations/eci.shtml,MEDIUM,"-999",0.000028258394423,0.030743662817911,"10001569",PMD008,"2703","2703","6.40000009536743"
"2434","10002359",CENTRAL MARYLAND CORRECTIONAL FACILITY,7301 BUTTERCUP RD,SYKESVILLE,MD,"21784","-999",(410) 781-4444,STATE,OPEN,"-999",CARROLL,"24013",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.dpscs.state.md.us/locations/prisons.shtml,2024/02/28,IMAGERY/OTHER,2024/02/28,https://www.dpscs.state.md.us/locations/cmcf.shtml,MINIMUM,"-999",0.000005658597274,0.010362405366103,"10002359",PMD005,"513","513","6.40000009536743"
"3064","10004019",FCI FAIRTON CAMP,655 FAIRTON MILLVILLE RD,FAIRTON,NJ,"08320","-999",(856) 453-1177,FEDERAL,OPEN,"55",CUMBERLAND,"34011",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/fai/,2016/02/16,IMAGERY/OTHER,2024/01/19,https://www.bop.gov/locations/institutions/fai/,MINIMUM,"-999",0.000001847644853,0.005228810750263,"10004019",,,"55","5.90000009536743"
"3068","10001520",FCI FAIRTON,655 FAIRTON MILLVILLE RD,FAIRTON,NJ,"08320","-999",(856) 453-1177,FEDERAL,OPEN,"739",CUMBERLAND,"34011",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/fai/,2016/02/16,IMAGERY/OTHER,2024/01/19,https://www.bop.gov/locations/institutions/fai/,MEDIUM,"-999",0.000022495056101,0.019190819671704,"10001520",FNJ211,"1056","1056","5.95000004768372"
"3519","10002262",JAMES T VAUGHN CORRECTIONAL CENTER,1181 PADDOCK RD,SMYRNA,DE,"19977","-999",(302) 653-9261,STATE,OPEN,"1632",NEW CASTLE,"10003",USA,"922140",CORRECTIONAL INSTITUTIONS,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn/about_data,2024/02/01,IMAGERY/OTHER,2024/02/13,https://doc.delaware.gov/views/jtvcc.blade.shtml,MAXIMUM,"2601",0.000026738915267,0.020322322848744,"10002262",PDE006,"1723","1723","6.59999990463257"
"4151","10001556",EASTERN PRE-RELEASE UNIT,700 FLAT IRON SQUARE RD,CHURCH HILL,MD,"21623","-999",(410) 810-5400,STATE,OPEN,"180",QUEEN ANNE'S,"24035",USA,"922140",CORRECTIONAL INSTITUTIONS,http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc,2016/06/30,IMAGERY/OTHER,2024/04/03,https://dpscs.maryland.gov/rehabservs/doc/work.shtml,MINIMUM,"165",0.000000312232714,0.004636540772624,"10001556",PMD010,"176","176","5.90000009536743"
"4161","10004040",POPLAR HILL PRE-RELEASE UNIT,24090 NANTICOKE RD,QUANTICO,MD,"21856","-999",(410) 845-4580,STATE,OPEN,"194",WICOMICO,"24045",USA,"922140",CORRECTIONAL INSTITUTIONS,http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc,2016/06/30,IMAGERY/OTHER,2024/04/03,http://dpscs.maryland.gov/rehabservs/doc/work.shtml,MINIMUM,"192",0.000000349974016,0.004907697219256,"10004040",,,"194","6.59999990463257"
"4163","10001567",SOUTHERN MARYLAND PRE-RELEASE UNIT,14320 OAKS RD,CHARLOTTE HALL,MD,"20622","-999",(301) 274-4701,STATE,NOT AVAILABLE,"171",CHARLES,"24017",USA,"922140",CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,2016/06/30,IMAGERY/OTHER,2024/04/03,NOT AVAILABLE,MINIMUM,"165",0.000000532898412,0.005064305605320,"10001567",PMD022,"177","177","5.69999980926514"
"4608","10003263",HAYNESVILLE CORRECTIONAL UNIT #17,363 CAMP SEVENTEEN RD,HAYNESVILLE,VA,"22472","-999",(804) 333-3577,STATE,CLOSED,"-999",RICHMOND,"51159",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2015/10/21,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000001815136329,0.006551817993117,"10003263",PVA030,"114","114","6.09999990463257"
"4952","10003262",HAYNESVILLE CORRECTIONAL CENTER,421 BARNFIELD RD,HAYNESVILLE,VA,"22472","-999",(804) 333-3577,STATE,OPEN,"-999",RICHMOND,"51159",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2015/10/22,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MEDIUM,"-999",0.000017340007389,0.016777367650108,"10003262",PVA029,"928","928","6.04999995231628"
"5541","10003253",STAFFORD DETENTION AND DIVERSION CENTER,384 ESKIMO HILL RD,STAFFORD,VA,"22554","-999",(540) 659-2093,STATE,OPEN,"-999",STAFFORD,"51179",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/06/20,IMAGERY/OTHER,2024/05/02,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000001469277322,0.006055298472669,"10003253",PVA050,"95","95","5.79999995231628"
"457","10001176",ST. ANTHONY WORK CAMP,125 N 8TH W,ST. ANTHONY,ID,"83445","-999",(208) 624-3775,STATE,OPEN,"392",FREMONT,"16043",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/st-anthony-work-camp,MINIMUM,"400",0.000000598201950,0.003977776508792,"10001176",PID018,"273","273","4.30000019073486"
"1192","10001180",SOUTH IDAHO CORRECTIONAL INSTITUTION,13900 PLEASANT VALLEY RD,KUNA,ID,"83634","-999",(208) 336-1260,STATE,OPEN,"696",ADA,"16001",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/south-idaho-correctional-institution,MINIMUM,"700",0.000006611131084,0.010518910144208,"10001180",PID015,"706","706","6.14999985694885"
"1194","10001185",SOUTH BOISE WOMEN'S CORRECTIONAL CENTER,13200 PLEASANT VALLEY RD,KUNA,ID,"83634","-999",(208) 334-2731,STATE,OPEN,"298",ADA,"16001",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/south-boise-womens-correctional-center,MINIMUM,"306",0.000001177754712,0.006823646548856,"10001185",PID014,"302","302","6.35000014305115"
"1195","10001183",IDAHO STATE CORRECTIONAL CENTER,14601 S PLEASANT VALLEY RD,KUNA,ID,"83634","-999",(208) 331-2760,STATE,OPEN,"2046",ADA,"16001",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/iscc-icc,CLOSE,"2028",0.000011656904917,0.013580744675703,"10001183",PID006,"2182","2182","6.09999990463257"
"1199","10004339",TREASURE VALLEY COMMUNITY REENTRY CENTER,14195 S PLEASANT VALLEY RD,KUNA,ID,"83634","-999",(208) 334-2241,STATE,OPEN,"107",ADA,"16001",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/04/01,https://www.idoc.idaho.gov/content/locations/community-reentry-centers/treasure-valley,NOT AVAILABLE,"108",0.000000835319042,0.003735556665976,"10004339",PID019,"104","104","6.25"
"1202","10001182",IDAHO MAXIMUM SECURITY INSTITUTION,13400 S PLEASANT VALLEY RD,KUNA,ID,"83634","-999",(208) 338-1635,STATE,OPEN,"531",ADA,"16001",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/idaho_maximum_security_institution,MAXIMUM,"549",0.000006004065199,0.009547313881643,"10001182",PID005,"472","472","6.25"
"1205","10001173",NORTH IDAHO CORRECTIONAL INSTITUTION,236 RADAR RD,COTTONWOOD,ID,"83522","-999",(208) 962-3276,STATE,OPEN,"429",IDAHO,"16049",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/north_idaho_correctional_institution,NOT AVAILABLE,"428",0.000003831244612,0.008965244140177,"10001173",PID009,"413","413","4.5"
"1214","10001187",POCATELLO WOMEN'S CORRECTIONAL CENTER,1451 FORE RD,POCATELLO,ID,"83204","-999",(208) 236-6360,STATE,OPEN,"343",BANNOCK,"16005",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/pocatello-womens-correctional-center,MAXIMUM,"331",0.000002453569778,0.007058683289742,"10001187",PID010,"316","316","5.04999995231628"
"1215","10001172",IDAHO CORRECTIONAL INSTITUTION-OROFINO,381 WEST HOSPITAL DRIVE,OROFINO,ID,"83544","-999",(208) 476-3655,STATE,OPEN,"578",CLEARWATER,"16035",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/idaho_correctional_institution_orofino,MEDIUM,"580",0.000003330800155,0.007468206355261,"10001172",PID003,"580","580","5.54999995231628"
"1327","10006544",MOUNTAIN VIEW TRANSFORMATION CENTER,15505 S PLEASANT VALLEY ROAD,KUNA,ID,"83634","-999",(208) 336-9959,STATE,OPEN,"381",ADA,"16001",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/mountain-view-transformation-center,MINIMUM,"442",0.000001568850166,0.005370042913573,"10006544",PID001,"423","423","6"
"1406","10001181",IDAHO STATE CORRECTIONAL INSTITUTION,13500 S PLEASANT VALLEY RD,KUNA,ID,"83634","-999",(208) 336-0740,STATE,OPEN,"1609",ADA,"16001",USA,"922140",CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/locations, https://www.idoc.idaho.gov/content/about-us/research-and-statistics",2023/06/30,IMAGERY/OTHER,2024/02/22,https://www.idoc.idaho.gov/content/locations/prisons/idaho-state-correctional-institution,MEDIUM,"1446",0.000026446004540,0.023379496913098,"10001181",PID007,"1464","1464","6.23333326975505"
"2264","10001151",CROSSROADS CORRECTIONAL CENTER,50 CROSSROADS DR,SHELBY,MT,"59474","-999",(406) 434-7055,MULTI,OPEN,"604",TOOLE,"30101",USA,"922140",CORRECTIONAL INSTITUTIONS,https://cor.mt.gov/FamilyFriends/VisitingCrossroads,2017/10/12,IMAGERY/OTHER,2020/01/31,https://cor.mt.gov/FamilyFriends/VisitingCrossroads,MAXIMUM,"664",0.000009452648555,0.012109655309474,"10001151",,,"604","4.90000009536743"
"5415","10003625",RIVERSIDE RECOVERY & REENTRY PROGRAM,2 RIVERSIDE ROAD,BOULDER,MT,"59632","0088",(406) 225-4500,STATE,OPEN,"-999",JEFFERSON,"30043",USA,"922140",CORRECTIONAL INSTITUTIONS,https://cor.mt.gov/FamilyFriends/Visiting,2017/12/08,IMAGERY/OTHER,2024/02/28,http://cor.mt.gov/FamilyFriends/Visiting,NOT AVAILABLE,"25",0.000002158670213,0.005913435468954,"10003625",PMT026,"19","19","4.19999980926514"
"5425","10006572",ELKHORN TREATMENT CENTER,P.O. BOX 448,BOULDER,MT,"59632","-999",(406) 447-5300,STATE,OPEN,"-999",JEFFERSON,"30043",USA,"922140",CORRECTIONAL INSTITUTIONS,https://boydandrewcom.wpengine.com/services/elkhorn/,2017/12/08,IMAGERY/OTHER,2024/02/28,https://boydandrewcom.wpengine.com/services/elkhorn/,NOT AVAILABLE,"50",0.000000536335847,0.003719398558387,"10006572",PMT010,"39","39","4.19999980926514"
"5429","10003629",MONTANA STATE HOSPITAL,300 GARNET WAY,WARM SPRINGS,MT,"59756","-999",(406) 693-7000,STATE,OPEN,"-999",DEER LODGE,"30023",USA,"922140",CORRECTIONAL INSTITUTIONS,https://dphhs.mt.gov/amdd/MSH,2020/01/31,IMAGERY/OTHER,2024/02/27,http://dphhs.mt.gov/amdd/MSH,MAXIMUM,"-999",0.000018171298507,0.017777373676579,"10003629",,,,"4.80000019073486"
"5437","10006571",CONNECTIONS CORRECTIONS WEST - WARM SPRINGS,725 OROFINO WAY,WARM SPRINGS,MT,"59756","-999",(406) 693-2272,STATE,OPEN,"-999",DEER LODGE,"30023",USA,"922140",CORRECTIONAL INSTITUTIONS,http://www.cccscorp.com/programs/ccp/,2017/12/08,IMAGERY/OTHER,2024/02/28,http://www.cccscorp.com/programs/ccp/,NOT AVAILABLE,"52",0.000001513634743,0.004966550731013,"10006571",PMT007,"57","57","4.80000019073486"
"5446","10003628",MONTANA STATE HOSPITAL - FORENSIC MENTAL HEALTH FACILITY,1316 GALEN RD,DEER LODGE,MT,"59722","-999",(406) 693-7000,STATE,OPEN,"-999",DEER LODGE,"30023",USA,"922140",CORRECTIONAL INSTITUTIONS,https://dphhs.mt.gov/healthcarefacilities/msh/index,2016/01/11,IMAGERY/OTHER,2016/01/11,https://dphhs.mt.gov/healthcarefacilities/msh/index,NOT AVAILABLE,"-999",0.000001228884230,0.005255775781814,"10003628",,,,"4.90000009536743"
"5720","10001310",SNAKE RIVER CORRECTIONAL INSTITUTION,777 STANTON BLVD,ONTARIO,OR,"97914","8335",(541) 881-5000,STATE,OPEN,"-999",MALHEUR,"41045",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.oregon.gov/doc/about/pages/prison-locations.aspx,2018/01/01,IMAGERY/OTHER,2020/01/24,https://www.oregon.gov/doc/about/pages/prison-locations.aspx,MEDIUM,"3062",0.000048751479881,0.035301220022086,"10001310",POR015,"2785","2785","5.85000014305115"
"5720","10001310",SNAKE RIVER CORRECTIONAL INSTITUTION,777 STANTON BLVD,ONTARIO,OR,"97914","8335",(541) 881-5000,STATE,OPEN,"-999",MALHEUR,"41045",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.oregon.gov/doc/about/pages/prison-locations.aspx,2018/01/01,IMAGERY/OTHER,2020/01/24,https://www.oregon.gov/doc/about/pages/prison-locations.aspx,MEDIUM,"3062",0.000048751479881,0.035301220022086,"10001310",POR016,"193","193","5.85000014305115"
"6016","10003624",MONTANA STATE PRISON,400 CONLEY LAKE RD,DEER LODGE,MT,"59722","-999",(406) 415-6126,STATE,OPEN,"-999",POWELL,"30077",USA,"922140",CORRECTIONAL INSTITUTIONS,https://cor.mt.gov/Adult/MSP,2017/12/08,IMAGERY/OTHER,2024/02/27,https://cor.mt.gov/Facilities/SecureFacilities,MAXIMUM,"1600",0.000040279689529,0.032928295089065,"10003624",PMT020,"1663","1663","4.95000004768372"
"6018","10006576",WATCH WEST,P.O. BOX G,WARM SPRINGS,MT,"59756","-999",(406) 693-2272,STATE,OPEN,"-999",DEER LODGE,"30023",USA,"922140",CORRECTIONAL INSTITUTIONS,http://www.cccscorp.com/programs/watchw/,2017/12/08,IMAGERY/OTHER,2024/02/28,http://www.cccscorp.com/programs/watchw/,NOT AVAILABLE,"115",0.000001756346137,0.005180313872345,"10006576",PMT029,"70","70","4.80000019073486"
"776","10006176",FCI BERLIN CAMP,1 SUCCESS LOOP ROAD,BERLIN,NH,"03570","-999",(603) 342-4000,FEDERAL,OPEN,"31",COOS,"33007",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ber/,2016/02/16,IMAGERY/OTHER,2024/01/19,https://www.bop.gov/locations/institutions/ber/,MINIMUM,"-999",0.000001178721504,0.004467403890126,"10006176",,,"31","4.40000009536743"
"1803","10006596",NORTH END TRANSITIONAL HOUSING UNIT / WORK CENTER,1 PERIMETER ROAD,CONCORD,NH,"03301","-999",(603) 271-3957,STATE,OPEN,"-999",MERRIMACK,"33013",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.corrections.nh.gov/locations/transitional-units-thu-twc,2017/07/01,IMAGERY/OTHER,2024/03/11,https://www.corrections.nh.gov/locations/transitional-units-thu-twc,MINIMUM,"48",0.000000070507667,0.001299158781448,"10006596",PNH008,"43","43","5.30000019073486"
"1843","10006597",CONCORD TRANSITIONAL WORK CENTER,275 NORTH STATE STREET,CONCORD,NH,"03302","-999",(603) 271-1924,STATE,OPEN,"-999",MERRIMACK,"33013",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.corrections.nh.gov/locations/transitional-units-thu-twc,2017/07/01,IMAGERY/OTHER,2024/03/11,https://www.corrections.nh.gov/locations/transitional-units-thu-twc,MINIMUM,"160",0.000000222351446,0.002267469186241,"10006597",PNH004,"160","160","5.30000019073486"
